I#ID	Name
G12307	THOC6
G12308	ZNF557
G12309	MMEL1
G12310	DCAF10
G12311	OR13A1
G12312	OR7E91P
G12313	OR51B4
G12314	OR51B2
G12315	CPLANE2
G12316	ZXDC
G12317	BHLHE41
G12318	HMGN5
G12319	FCRL2
G12320	B3GNT4
G12321	BCL2L14
G12322	NOX5
G12323	GLB1L
G12324	KREMEN2
G12325	ZBED2
G12326	LRFN3
G12327	CYBC1
G12328	HAUS3
G12329	LRRC2
G12330	FYCO1
G12331	BIRC7
G12332	WDR25
G12333	PAGR1
G12334	ULBP3
G12335	OR52N1
G12336	OR2A4
G12337	OR4K1
G12338	OR6J1
G12339	RIPOR1
G12340	MAIP1
G12341	NKAIN1
G12342	GCC1
G12343	ATP13A3
G12344	TTC13
G12345	EPS8L3
G12346	ABHD8
G12347	NKAP
G12348	CDC73
G12349	SLC52A2
G12350	SPAG16
G12351	TMEM231
G12352	CORO7
G12353	CHPF
G12354	CARS2
G12355	RNF128
G12356	MRPL24
G12357	ARMH3
G12358	MUL1
G12359	SAP130
G12360	OBI1
G12361	CEP97
G12362	TCTN1
G12363	ADIPOR2
G12364	CERS4
G12365	PGBD5
G12366	FAM118B
G12367	RIC3
G12368	VCPKMT
G12369	ACSS3
G12370	NAA16
G12371	TANGO6
G12372	CCNJL
G12373	HMBOX1
G12374	RNASEH2B
G12375	SNRNP25
G12376	GALNT14
G12377	ARMT1
G12378	NDNF
G12379	TNFAIP8L2
G12380	OGFRL1
G12381	OCEL1
G12382	C1orf54
G12383	EFL1
G12384	FAM184A
G12385	FAT4
G12386	SCRN3
G12387	CCDC121
G12388	ARMC7
G12389	TMEM53
G12390	ROGDI
G12391	ARSJ
G12392	CHMP6
G12393	SRD5A3
G12394	CLXN
G12395	PANK3
G12396	AKIRIN1
G12397	MCPH1
G12398	MAP7D3
G12399	USB1
G12400	RHBDF2
G12401	TMEM204
G12402	HECTD3
G12403	BEND5
G12404	RPAP3
G12405	ARHGAP10
G12406	DYNC2H1
G12407	PPP1R3B
G12408	NEIL1
G12409	HSPBAP1
G12410	ICE2
G12411	DHX40
G12412	PLEKHF2
G12413	PARP8
G12414	C3orf52
G12415	TUT7
G12416	NLRX1
G12417	FN3KRP
G12418	ZNF329
G12419	VEPH1
G12420	FASTKD1
G12421	OGFOD2
G12422	SMC6
G12423	VTCN1
G12424	RTL10
G12425	CENPU
G12426	ZDHHC14
G12427	MSANTD2
G12428	SAP30L
G12429	STEAP4
G12430	GAL3ST4
G12431	QTRT2
G12432	ZNF322
G12433	YRDC
G12434	MANEA
G12435	GALNT12
G12436	ZC2HC1C
G12437	RIOX1
G12438	ZMAT4
G12439	ZYG11B
G12440	OGFOD3
G12441	LRRK1
G12442	PRKRIP1
G12443	NOL9
G12444	COLGALT1
G12445	MORC4
G12446	IPO4
G12447	GTDC1
G12448	CCDC51
G12449	NPEPL1
G12450	PPCS
G12451	TBL1XR1
G12452	AAGAB
G12453	VPS37B
G12454	ANKRD55
G12455	SUV39H2
G12456	ZNF768
G12457	THAP9
G12458	WDR59
G12459	LIN28A
G12460	PALB2
G12461	SH3D21
G12462	NSUN7
G12463	NARS2
G12464	E2F8
G12465	KCTD17
G12466	TBC1D17
G12467	TEFM
G12468	BBS10
G12469	TTLL7
G12470	ZBBX
G12471	CCDC7
G12472	DIPK2B
G12473	ZNF419
G12474	CLIP4
G12475	ECHDC3
G12476	ADGB
G12477	LMAN1L
G12478	ZNF385D
G12479	SLC25A22
G12480	ZFAND1
G12481	SNIP1
G12482	ASB13
G12483	ZNF750
G12484	DHRS12
G12485	ZNF668
G12486	GEMIN7
G12487	C1orf115
G12488	ISOC2
G12489	ELMO3
G12490	KATNBL1
G12491	TXNDC15
G12492	MCTP1
G12493	GRTP1
G12494	ZFHX4
G12495	ACBD4
G12496	MICALL2
G12497	CCDC82
G12498	IQCA1
G12499	LRRC31
G12500	SUGCT
G12501	MYH14
G12502	KLHL36
G12503	ZNF665
G12504	CLMN
G12505	FBXO31
G12506	GSDMD
G12507	SPRING1
G12508	ALG9
G12509	ZNF408
G12510	ARMC5
G12511	UGT2A3
G12512	CARF
G12513	SHCBP1
G12514	HHIPL2
G12515	HPS6
G12516	HAND2-AS1
G12517	VASH2
G12518	GSTCD
G12519	TTC21B
G12520	PTCD2
G12521	SLTM
G12522	MMRN2
G12523	EHMT1
G12524	AGMAT
G12525	NIPAL2
G12526	TLE6
G12527	MOB3B
G12528	ZNF552
G12529	DNAI4
G12530	CATSPERB
G12531	ARHGAP28
G12532	CAMKMT
G12533	EFCC1
G12534	CLMP
G12535	METTL8
G12536	NAA40
G12537	ZMYM1
G12538	KDM8
G12539	QSER1
G12540	GEMIN6
G12541	PEAK1
G12542	LONRF3
G12543	PIP4K2C
G12544	TMC5
G12545	CCDC102B
G12546	NHEJ1
G12547	AGBL2
G12548	ZBTB3
G12549	FAM124B
G12550	ZDHHC11
G12551	RNF122
G12552	CFAP69
G12553	MFSD13A
G12554	CSPP1
G12555	TLCD3A
G12556	EPHX3
G12557	TM4SF20
G12558	SNX22
G12559	NEK11
G12560	TUBAL3
G12561	ZNF669
G12562	RBFA
G12563	JHY
G12564	TREML2
G12565	BORA
G12566	TCTN2
G12567	ALG13
G12568	CPSF7
G12569	BAALC
G12570	RPAP2
G12571	CBLL1
G12572	NUDT18
G12573	RABEP2
G12574	THSD4
G12575	UBA5
G12576	DCAKD
G12577	CCDC134
G12578	ZC3H14
G12579	PODNL1
G12580	MAP9
G12581	HDAC11
G12582	CAAP1
G12583	PLBD1
G12584	LPCAT1
G12585	RIN3
G12586	ZNF671
G12587	MCMBP
G12588	GGNBP2
G12589	ZNF672
G12590	ATP8B4
G12591	THNSL1
G12592	RPP21
G12593	ZNF613
G12594	PRR5L
G12595	CYBRD1
G12596	NUP85
G12597	NAA60
G12598	TMC7
G12599	MORN1
G12600	BTNL8
G12601	PYROXD1
G12602	ACTR5
G12603	ATAD5
G12604	MAGIX
G12605	SETD6
G12606	MAB21L4
G12607	TCEAL4
G12608	MRM1
G12609	NANOG
G12610	ADM2
G12611	SPEF2
G12612	FAM110D
G12613	MAP6D1
G12614	DOK3
G12615	TNIP3
G12616	KIAA0319L
G12617	SYNPO2L
G12618	COQ8B
G12619	CNTNAP3
G12620	SLC35E1
G12621	LINC00472
G12622	ZNF696
G12623	L2HGDH
G12624	C10orf95
G12625	DHDDS
G12626	PLPPR3
G12627	PLEKHS1
G12628	SYNDIG1
G12629	NOL10
G12630	PDZD7
G12631	ERMP1
G12632	PAQR6
G12633	DENND1C
G12634	CEP76
G12635	JADE1
G12636	DENND2D
G12637	DNAJC22
G12638	SCD5
G12639	WDR76
G12640	ATAT1
G12641	ZNF767P
G12642	WLS
G12643	ZNF442
G12644	CPED1
G12645	GRHL2
G12646	TRMT2B
G12647	DSN1
G12648	FRMD1
G12649	DNAJB14
G12650	POF1B
G12651	ZNF702P
G12652	SVEP1
G12653	PLEKHH3
G12654	STN1
G12655	AGPAT4-IT1
G12656	ELOVL7
G12657	ANKRD53
G12658	GREB1L
G12659	PCNX2
G12660	ESRP2
G12661	DOCK5
G12662	TRAPPC13
G12663	C10orf88
G12664	TMEM156
G12665	RMI1
G12666	PSME3IP1
G12667	PHC3
G12668	MINDY3
G12669	WWC2
G12670	DGLUCY
G12671	NAA25
G12672	UBTD1
G12673	FOXRED2
G12674	TMEM62
G12675	MYO15B
G12676	NRSN2
G12677	SLC8B1
G12678	PANK2
G12679	FBXL18
G12680	SEMA6D
G12681	ZNF556
G12682	CSRNP3
G12683	ANP32A-IT1
G12684	TRPM3
G12685	FAM106A
G12686	GPR157
G12687	PGAP1
G12688	LRRTM4
G12689	ATF7IP2
G12690	DCAF17
G12691	ADAMTS20
G12692	CCDC15
G12693	TUBA4B
G12694	BIN3-IT1
G12695	ZNF606
G12696	MZT2B
G12697	PKD1L1-AS1
G12698	ZFP2
G12699	ZNF614
G12700	C3orf36
G12701	BICC1
G12702	BAIAP2L2
G12703	ARL14
G12704	PIF1
G12705	MAP3K19
G12706	VCPIP1
G12707	CCDC33
G12708	BBOF1
G12709	TRIM46
G12710	CCDC170
G12711	LRRC8E
G12712	MROH9
G12713	RPF1
G12714	ZNF703
G12715	PTGES2
G12716	SIKE1
G12717	FRAS1
G12718	THOC7
G12719	UXS1
G12720	SLC66A2
G12721	ZC3H12A
G12722	ASRGL1
G12723	CENPT
G12724	EDC3
G12725	GOLGA2P10
G12726	NAA15
G12727	CWH43
G12728	ASMTL-AS1
G12729	PGGHG
G12730	PRR36
G12731	ABHD18
G12732	MOGAT2
G12733	CTC1
G12734	IFT74
G12735	DBF4B
G12736	SPSB1
G12737	MYCT1
G12738	TEDC2
G12739	MYO19
G12740	RUBCNL
G12741	CEP290
G12742	TTI2
G12743	TMEM134
G12744	TMEM254
G12745	RNF34
G12746	MUS81
G12747	FUZ
G12748	HKDC1
G12749	FBXO11
G12750	CHD9
G12751	FHOD3
G12752	OPA3
G12753	SPG11
G12754	PROSER1
G12755	ARMC9
G12756	CCDC92
G12757	TM2D3
G12758	ALPK1
G12759	CFAP43
G12760	NAA50
G12761	COQ10B
G12762	ACSF2
G12763	TARS2
G12764	RAB11FIP1
G12765	NUBPL
G12766	PAAF1
G12767	ORAI2
G12768	RUFY1
G12769	TASL
G12770	WDR26
G12771	FAAP100
G12772	PIGZ
G12773	ELL3
G12774	PREX2
G12775	CEP63
G12776	SLC35F5
G12777	EFHC2
G12778	PHAF1
G12779	TRIM45
G12780	ZNF430
G12781	EDEM3
G12782	HSD3B7
G12783	ITPKC
G12784	GRPEL1
G12785	SCUBE1
G12786	CDK5RAP3
G12787	MTERF2
G12788	PLEKHO2
G12789	EFHD1
G12790	WDCP
G12791	TRABD
G12792	MED28
G12793	FER1L4
G12794	FLAD1
G12795	SPHKAP
G12796	PDGFD
G12797	KLHL15
G12798	TET1
G12799	LRRC27
G12800	EPC1
G12801	CPEB4
G12802	PPP1R2C
G12803	ZKSCAN3
G12804	GKAP1
G12805	CXXC4
G12806	SP6
G12807	CEP70
G12808	CCDC68
G12809	PUS1
G12810	ABTB1
G12811	WNT10A
G12812	ULBP2
G12813	ULBP1
G12814	DNAJC5
G12815	ADAM33
G12816	KCNIP4
G12817	WDR82
G12818	PABPC1L
G12819	PNPLA3
G12820	BPIFB2
G12821	TRAF3IP3
G12822	SEL1L2
G12823	DCAF11
G12824	ZSCAN16
G12825	REEP4
G12826	COASY
G12827	LPAL2
G12828	TNKS2
G12829	RNF39
G12830	PDCD1LG2
G12831	CD276
G12832	UBXN6
G12833	SLC19A3
G12834	TSGA10
G12835	AKNA
G12836	ESX1
G12837	PBX4
G12838	SLC35G2
G12839	ACAD10
G12840	SRCIN1
G12841	IQCN
G12842	TTYH3
G12843	ARHGAP39
G12844	THSD7B
G12845	SLC44A4
G12846	VWA7
G12847	MPIG6B
G12848	LY6G6C
G12849	LY6G5C
G12850	PRR3
G12851	THUMPD2
G12852	TSEN2
G12853	AARSD1
G12854	TMEM121
G12855	PRR7
G12856	KHDC1
G12857	ITIH5
G12858	NDFIP1
G12859	SPX
G12860	THAP7
G12861	STARD5
G12862	CPTP
G12863	LIMD2
G12864	TMEM177
G12865	B9D2
G12866	CYB5B
G12867	ZNF34
G12868	COL18A1
G12869	INTS5
G12870	CMIP
G12871	ASXL3
G12872	CEP44
G12873	ZNF436
G12874	EEPD1
G12875	DDHD1
G12876	DUSP16
G12877	ZFP91
G12878	APOL6
G12879	APOL5
G12880	APOL4
G12881	APOL3
G12882	TAS1R2
G12883	TAS1R1
G12884	SH3BP5L
G12885	GRIP2
G12886	KDM7A
G12887	SETD7
G12888	LNPK
G12889	PRRT1
G12890	EGFL8
G12891	ILKAP
G12892	NPL
G12893	TMPRSS5
G12894	GJA9
G12895	TUBB1
G12896	WNT5B
G12897	ZBP1
G12898	SLC2A10
G12899	KCNH6
G12900	SLC25A32
G12901	COLEC12
G12902	CLPTM1L
G12903	OR5AC2
G12904	OR4F17
G12905	OR52P1
G12906	OR51E2
G12907	OR4C15
G12908	OR4A16
G12909	OR4A15
G12910	OR4F16
G12911	OR2L5
G12912	POLR2M
G12913	PTDSS2
G12914	RSPH6A
G12915	SYNC
G12916	CFHR5
G12917	DCSTAMP
G12918	HM13
G12919	MOB2
G12920	ITFG1
G12921	SGPP1
G12922	SLC38A1
G12923	TMX1
G12924	LRRC3
G12925	GDPD5
G12926	FBXO38
G12927	TDRD3
G12928	STMN4
G12929	VOPP1
G12930	CYRIA
G12931	RCC1L
G12932	YIPF5
G12933	INTS14
G12934	MAGED4B
G12935	FAM117A
G12936	TRIM11
G12937	LMAN2L
G12938	C1orf21
G12939	NDEL1
G12940	CSRNP2
G12941	TXNDC5
G12942	ACTL8
G12943	CLPB
G12944	MIR600HG
G12945	PDRG1
G12946	ANKRD13C
G12947	APOLD1
G12948	YJU2B
G12949	GFOD2
G12950	COL21A1
G12951	PLA2G12A
G12952	CDADC1
G12953	TRIM8
G12954	URM1
G12955	LBH
G12956	NECTIN4
G12957	FIP1L1
G12958	SNX27
G12959	FAM83D
G12960	ANP32E
G12961	NIPA2
G12962	TMEM163
G12963	ACSBG2
G12964	CAB39L
G12965	ITM2C
G12966	TSPAN14
G12967	CDT1
G12968	KAZALD1
G12969	UNC93B1
G12970	DEFB126
G12971	DIAPH3
G12972	SHCBP1L
G12973	TRMT1L
G12974	TSC22D4
G12975	TSSK3
G12976	MAP1LC3B
G12977	CCNL2
G12978	VMP1
G12979	C6orf62
G12980	ISCA1
G12981	REXO5
G12982	AMN
G12983	DOCK8
G12984	PPP1R14C
G12985	TRIM7
G12986	NUAK2
G12987	TIGD6
G12988	RNF170
G12989	ADAMTS12
G12990	TLR10
G12991	ADAMTS10
G12992	SLCO5A1
G12993	OR12D3
G12994	NETO2
G12995	NETO1
G12996	SPACA1
G12997	VANGL1
G12998	TRIM56
G12999	SBF2
G13000	RNF146
G13001	SPRY4
G13002	ST6GALNAC5
G13003	KRTAP1-3
G13004	KRTAP1-1
G13005	TMEM14B
G13006	ZNF205-AS1
G13007	SFXN3
G13008	ZNF611
G13009	MED25
G13010	SHARPIN
G13011	KRTAP9-9
G13012	ARPC5L
G13013	ISG20L2
G13014	RAB1B
G13015	LAS1L
G13016	HYI
G13017	FAHD1
G13018	QTRT1
G13019	SLIRP
G13020	SLC25A28
G13021	ABHD17A
G13022	CABLES2
G13023	SEH1L
G13024	KIF18A
G13025	ZNF93
G13026	HDHD3
G13027	PCDH11Y
G13028	PITPNM3
G13029	ELOVL3
G13030	FCRL5
G13031	FCRL4
G13032	TCF7L1
G13033	ADPGK
G13034	SH3BGRL3
G13035	SF3B5
G13036	INO80B
G13037	GSG1
G13038	CCDC70
G13039	SLC25A31
G13040	PUS7L
G13041	PMFBP1
G13042	DRC3
G13043	ABHD11
G13044	RAB33B
G13045	EMC6
G13046	CDCA3
G13047	MXD3
G13048	APH1B
G13049	GLT8D2
G13050	KATNAL2
G13051	DOHH
G13052	ARHGAP24
G13053	DDX59
G13054	PUS3
G13055	EPPK1
G13056	SCRT1
G13057	PLVAP
G13058	ODAD4
G13059	CHST9
G13060	NUF2
G13061	FAM110A
G13062	AIF1L
G13063	DNAL1
G13064	RTBDN
G13065	RILP
G13066	COG3
G13067	UCK1
G13068	GPR101
G13069	MFRP
G13070	TMUB1
G13071	THAP2
G13072	AKR1E2
G13073	RASSF5
G13074	NUDT12
G13075	SOX7
G13076	BCL2L12
G13077	RTP3
G13078	TMEM47
G13079	CCM2
G13080	GUCD1
G13081	AMMECR1L
G13082	C18orf21
G13083	C19orf12
G13084	ZMIZ2
G13085	C11orf68
G13086	TEX101
G13087	RAMAC
G13088	FAM107B
G13089	SELENOO
G13090	CCDC3
G13091	FAM167A
G13092	SLC35G5
G13093	DYNLRB2
G13094	DYNLRB1
G13095	TEKT1
G13096	TLN2
G13097	PARP9
G13098	SESN2
G13099	CRISPLD1
G13100	CD99L2
G13101	HSDL1
G13102	RPS6KL1
G13103	RHNO1
G13104	TRAPPC9
G13105	CALN1
G13106	SH3BGRL2
G13107	JAM3
G13108	FERMT3
G13109	TRPT1
G13110	NRIP2
G13111	ESPN
G13112	CRISPLD2
G13113	YPEL3
G13114	TLCD3B
G13115	INHBE
G13116	RIOK1
G13117	SLC25A18
G13118	ATG10
G13119	ITCH
G13120	H2AB3
G13121	TFAP2D
G13122	MARVELD1
G13123	GRWD1
G13124	ZNF484
G13125	L3MBTL2
G13126	LONP2
G13127	KRTAP4-12
G13128	TAS1R3
G13129	RBP5
G13130	RBM4B
G13131	FRMD8
G13132	ARMC10
G13133	KCNK16
G13134	USP26
G13135	SYT15
G13136	ESYT3
G13137	SYT16
G13138	SETDB2
G13139	ROPN1L
G13140	ANGPTL6
G13141	KLF16
G13142	FSD1L
G13143	TMTC1
G13144	ATAD3B
G13145	TAF3
G13146	RSPH3
G13147	TMEM120A
G13148	TTTY14
G13149	RAB34
G13150	HMCN1
G13151	GPR61
G13152	TBC1D10A
G13153	MRO
G13154	TM2D2
G13155	USHBP1
G13156	CDCA7
G13157	TSPAN10
G13158	SLC25A2
G13159	PRSS27
G13160	TTLL2
G13161	FGFBP2
G13162	WDR87
G13163	SPATA9
G13164	SNX25
G13165	KCTD10
G13166	SPATA16
G13167	TTC29
G13168	KRTAP1-5
G13169	KRTAP3-1
G13170	KRTAP3-2
G13171	KRTAP9-2
G13172	KRTAP9-3
G13173	KRTAP9-8
G13174	KRTAP17-1
G13175	HASPIN
G13176	STARD3NL
G13177	STK40
G13178	SPRTN
G13179	HDAC10
G13180	RASSF4
G13181	LRMDA
G13182	EIF2A
G13183	TATDN1
G13184	TM2D1
G13185	TSSK1B
G13186	IMMP2L
G13187	FCAMR
G13188	NACA4P
G13189	FRMD8P1
G13190	SLC4A11
G13191	TSSK6
G13192	SPNS1
G13193	FAM234A
G13194	CCDC8
G13195	NCALD
G13196	BRIP1
G13197	CTTNBP2
G13198	REG4
G13199	KREMEN1
G13200	TMPRSS13
G13201	B3GNT5
G13202	OBSCN
G13203	EMILIN2
G13204	KATNAL1
G13205	MND1
G13206	WDR54
G13207	ADGRV1
G13208	RBM48
G13209	MAGT1
G13210	DTNBP1
G13211	KIRREL2
G13212	HDHD2
G13213	TMEM222
G13214	TEX35
G13215	FHIP1B
G13216	SLC10A7
G13217	PLEKHN1
G13218	FAM186B
G13219	ARMC2
G13220	HORMAD1
G13221	MYCBPAP
G13222	QRICH2
G13223	TKTL2
G13224	C3orf20
G13225	KBTBD7
G13226	ANKRD27
G13227	ENKD1
G13228	NSRP1
G13229	ZRANB3
G13230	RAB6C
G13231	FBXO30
G13232	ARL6
G13233	USP44
G13234	SLC41A2
G13235	C4orf17
G13236	PCBD2
G13237	PRAM1
G13238	ZIC4
G13239	PCGF6
G13240	QRFPR
G13241	ZNF394
G13242	LRRIQ1
G13243	ATRIP
G13244	WDR75
G13245	ACAD11
G13246	CEP78
G13247	USP42
G13248	ZNRF3
G13249	TOMM40L
G13250	UTP15
G13251	SLC7A6OS
G13252	FAM161A
G13253	EVA1A
G13254	ABRAXAS1
G13255	SYDE2
G13256	ZNF644
G13257	KAT8
G13258	PPP1R1B
G13259	RNASEH2C
G13260	RPF2
G13261	ARID5B
G13262	GTF2IRD2
G13263	ASCC2
G13264	NLRC5
G13265	C19orf44
G13266	ANTXR1
G13267	LOXL4
G13268	POLR1B
G13269	ELMOD3
G13270	SLA2
G13271	MYH16
G13272	SLC49A3
G13273	CHD6
G13274	MINDY4
G13275	ZCCHC7
G13276	TMEM164
G13277	FAR1
G13278	SLITRK6
G13279	METTL25
G13280	CIAO2A
G13281	SETD3
G13282	USP48
G13283	POMK
G13284	TXNDC2
G13285	MEX3B
G13286	ANKRD20A1
G13287	ZNF541
G13288	TMEM117
G13289	ZMYND12
G13290	TBC1D3F
G13291	WDR24
G13292	RGPD5
G13293	SPATC1L
G13294	IQCG
G13295	NBPF3
G13296	ZMYND15
G13297	DRC7
G13298	LRRC8C
G13299	TRAF7
G13300	MAF1
G13301	TMEM126A
G13302	RHBDD1
G13303	ATP13A4
G13304	ZCCHC9
G13305	ZDHHC18
G13306	MRI1
G13307	MED10
G13308	RTL6
G13309	FYTTD1
G13310	PSD2
G13311	SLF1
G13312	SGIP1
G13313	GARNL3
G13314	CAMKK1
G13315	SLC37A3
G13316	FLYWCH1
G13317	SYT3
G13318	DCUN1D5
G13319	TCHP
G13320	FBXW9
G13321	PSMG3
G13322	HSDL2
G13323	HAGHL
G13324	POLR3GL
G13325	ALKBH7
G13326	RPAIN
G13327	CHCHD5
G13328	CARD19
G13329	POLDIP3
G13330	YIPF4
G13331	NOA1
G13332	COQ5
G13333	SLC25A33
G13334	NICN1
G13335	DNAJC30
G13336	PRADC1
G13337	BTBD10
G13338	C2orf88
G13339	RNF135
G13340	TMEM79
G13341	NTPCR
G13342	EIF1AD
G13343	TMEM175
G13344	ZDHHC16
G13345	EFCAB2
G13346	ING5
G13347	CAPNS2
G13348	WDR83
G13349	PRXL2A
G13350	UTP23
G13351	PHF6
G13352	GINS4
G13353	LLPH
G13354	MIEN1
G13355	UQCC2
G13356	DDI2
G13357	PGAP4
G13358	CHCHD6
G13359	NUDT22
G13360	PYM1
G13361	PDCD2L
G13362	ZNF397
G13363	NUDT16L1
G13364	C7orf50
G13365	MRPL45
G13366	BRMS1L
G13367	VPS25
G13368	TMEM107
G13369	MON1A
G13370	NAA38
G13371	CCDC115
G13372	CCDC77
G13373	CMSS1
G13374	ACBD6
G13375	THOC3
G13376	SARNP
G13377	METTL26
G13378	ZBED3
G13379	LZIC
G13380	HVCN1
G13381	ZNF414
G13382	MCRIP2
G13383	DYDC2
G13384	PCGF5
G13385	COA8
G13386	AKT1S1
G13387	TMEM101
G13388	ELOF1
G13389	GFM2
G13390	COG8
G13391	HPS3
G13392	ARFGAP2
G13393	NIFK
G13394	HOOK3
G13395	ECRG4
G13396	CYSTM1
G13397	C15orf48
G13398	PROK1
G13399	CARD11
G13400	ADGRA1
G13401	ZNF528
G13402	MSANTD4
G13403	HHIPL1
G13404	RAB11FIP4
G13405	MAML2
G13406	FRMPD3
G13407	DOT1L
G13408	LZTS2
G13409	BRSK1
G13410	SYVN1
G13411	ABLIM2
G13412	ZNF333
G13413	ZNF512
G13414	MAP3K21
G13415	EFCAB7
G13416	L3MBTL3
G13417	PHYHIPL
G13418	LCOR
G13419	ZMAT1
G13420	NEURL4
G13421	SLX4
G13422	MEGF11
G13423	MEGF10
G13424	FBN3
G13425	FAM120B
G13426	SPIRE2
G13427	JPH4
G13428	ZNF527
G13429	NKX6-2
G13430	PLPP5
G13431	GHDC
G13432	MCM8
G13433	DCTN5
G13434	ACTRT3
G13435	CNFN
G13436	ACRBP
G13437	GON7
G13438	JAGN1
G13439	ZC3H8
G13440	HOPX
G13441	ZNF559
G13442	RHOXF2
G13443	CDIN1
G13444	SRRM4
G13445	ACSS1
G13446	LINC01547
G13447	MCHR2
G13448	KBTBD8
G13449	SANBR
G13450	MRPL43
G13451	SNORD35B
G13452	PGBD1
G13453	TMEM185A
G13454	MAK16
G13455	PARD6G
G13456	FAXC
G13457	MAP1LC3A
G13458	SLC12A8
G13459	LYZL1
G13460	COL25A1
G13461	GNPTG
G13462	PARD6B
G13463	ZBTB37
G13464	KRTAP4-4
G13465	TUBB6
G13466	NT5C1A
G13467	ZGPAT
G13468	ST6GAL2
G13469	ZNF594
G13470	KIRREL3
G13471	FNDC1
G13472	KRBA1
G13473	ZNF469
G13474	NTNG2
G13475	TNRC18
G13476	TTBK1
G13477	SLITRK2
G13478	AFAP1L2
G13479	KISS1R
G13480	IL1F10
G13481	USP38
G13482	MFSD14B
G13483	KIF2B
G13484	C22orf23
G13485	PLA2G12B
G13486	LCE3D
G13487	DGAT2
G13488	EBPL
G13489	SPINK7
G13490	SPZ1
G13491	GLYR1
G13492	LINC00852
G13493	RNASE7
G13494	CCDC62
G13495	DPY30
G13496	GLIS2
G13497	MYPN
G13498	RETNLB
G13499	HES7
G13500	USP32
G13501	CARD6
G13502	TRIM55
G13503	TRIM63
G13504	DSCR8
G13505	KDM2B
G13506	SLC9A7
G13507	ACCS
G13508	HINT2
G13509	INSM2
G13510	PPP1R9B
G13511	MS4A14
G13512	SPATA22
G13513	GARIN1B
G13514	CCDC54
G13515	MCEE
G13516	GJA10
G13517	LOXL3
G13518	ABHD1
G13519	CREB3L3
G13520	MYO18B
G13521	COX4I2
G13522	GTPBP3
G13523	GPT2
G13524	BEX2
G13525	LNX1
G13526	MGARP
G13527	HDGFL2
G13528	LINC00260
G13529	PIGO
G13530	PSRC1
G13531	PLEKHA8
G13532	PRRC2B
G13533	SPSB2
G13534	CBX2
G13535	CNDP1
G13536	AFAP1-AS1
G13537	UNC119B
G13538	USP30
G13539	FUT10
G13540	B3GNT9
G13541	PCGF1
G13542	ZNF577
G13543	CRACR2A
G13544	TRIM51
G13545	MPV17L2
G13546	ZNF607
G13547	DLGAP1-AS2
G13548	NAA11
G13549	KMT5C
G13550	TUBA1C
G13551	LINC00467
G13552	FAM220A
G13553	PYROXD2
G13554	GPAT3
G13555	MFSD9
G13556	NFKBID
G13557	PERM1
G13558	CROCCP2
G13559	BUD13
G13560	PLCD4
G13561	PLPP7
G13562	RTN4IP1
G13563	TXNDC17
G13564	IL17RC
G13565	POLR2J4
G13566	LMNB2
G13567	FCRLA
G13568	SFT2D3
G13569	ADTRP
G13570	ANKRD36BP1
G13571	ATP5MK
G13572	ABHD14B
G13573	ZNF496
G13574	RAX2
G13575	HPDL
G13576	PHF5A
G13577	TRIM52
G13578	LINC00839
G13579	ZNF503
G13580	LRCH3
G13581	KLHL22
G13582	RIOX2
G13583	CCDC142
G13584	TMEM25
G13585	PTPN5
G13586	HAVCR2
G13587	CBR4
G13588	RSPO3
G13589	AGBL4
G13590	ZC3H10
G13591	ADGRG7
G13592	ZNF514
G13593	PARP10
G13594	ORAI1
G13595	ZBTB45
G13596	MFSD2A
G13597	RPUSD4
G13598	AIFM2
G13599	ZDHHC12
G13600	C1orf198
G13601	SPPL2A
G13602	SLC7A3
G13603	ADO
G13604	ZSCAN10
G13605	POMGNT2
G13606	FBH1
G13607	LINGO1
G13608	MIGA2
G13609	ATAD1
G13610	TBRG1
G13611	PLXDC2
G13612	TMTC4
G13613	RNFT2
G13614	NFATC2IP
G13615	CEP89
G13616	ARHGEF39
G13617	ZNF341
G13618	FAM136A
G13619	AOPEP
G13620	TMEM87B
G13621	ZNF382
G13622	SLC35B4
G13623	ATOH8
G13624	ZNF587
G13625	FAM222A
G13626	UTP4
G13627	LRP11
G13628	PPP1R15B
G13629	ALG10
G13630	FIZ1
G13631	ZNF566
G13632	SLC49A4
G13633	SPRYD3
G13634	TMEM209
G13635	FIBCD1
G13636	MASTL
G13637	RAB2B
G13638	C8orf76
G13639	RITA1
G13640	MEDAG
G13641	ZFYVE19
G13642	ZNRF1
G13643	ATG4C
G13644	PWWP3A
G13645	CORO6
G13646	HSH2D
G13647	WDR73
G13648	MAEL
G13649	ABHD13
G13650	LTV1
G13651	SERAC1
G13652	TIGD5
G13653	PRPF38A
G13654	TNS4
G13655	CGNL1
G13656	MPND
G13657	NUDCD1
G13658	RELT
G13659	SYTL1
G13660	UBASH3B
G13661	CCDC183
G13662	FBXL20
G13663	AJUBA
G13664	ALKBH6
G13665	IGSF21
G13666	LSM10
G13667	PNMA6A
G13668	TOX2
G13669	C1orf94
G13670	ATG4D
G13671	SNHG7
G13672	MFSD5
G13673	DISP1
G13674	FRMD5
G13675	MIR22HG
G13676	CEP19
G13677	FAM83A
G13678	ARHGAP19
G13679	COX14
G13680	PPP1R16A
G13681	RBM17
G13682	PIGY
G13683	UBL7
G13684	URB1-AS1
G13685	FAM86B1
G13686	RERG
